date,window_size,up_to_days,alpha,lambda_val,num_simulations,horizon_end_date,num_active_positions,num_active_stock_positions,num_active_option_positions,position_tickers,historical_1-day-scaled_var,historical_1-day-scaled_es,historical_n-day_var,historical_n-day_es,monte_carlo_var,monte_carlo_es,parametric_var,parametric_es
2008-01-16,252,10,0.95,0.99,10000,2008-01-26,1,1,0,['MSFT'],209.43509177413998,241.26858291725947,162.28574698576594,192.06611972673528,186.5278656934411,235.17193641380413,191.79958129019076,243.80310696345285
2008-01-17,252,10,0.95,0.99,10000,2008-01-27,1,1,0,['MSFT'],208.57682277172017,241.2685829172594,162.97816966640198,192.06611972673525,180.88787335726522,223.40359030494065,191.28450889952848,242.8574442014738
2008-01-18,252,10,0.95,0.99,10000,2008-01-28,1,1,0,['MSFT'],207.85339114215253,235.46755278370122,162.91163478812427,192.06611972673528,178.51622561347708,223.9632469331157,190.31986675944762,241.47777533346084
2008-01-22,252,10,0.95,0.99,10000,2008-02-01,1,1,0,['MSFT'],223.4066301167539,242.65522328632267,184.02864375765472,197.51443283215013,186.69894357168434,232.4066811700283,195.61458802139575,245.9564586590967
2008-01-23,252,10,0.95,0.99,10000,2008-02-02,1,1,0,['MSFT'],223.34271809868733,242.65522328632264,182.85105411960876,197.51443283215013,191.13179920120433,235.1351489832526,194.88775928475508,244.92134399453496
2008-01-24,252,10,0.95,0.99,10000,2008-02-03,1,1,0,['MSFT'],223.2781605046806,242.65522328632264,181.66156963673404,197.5144328321502,191.52069518946539,238.34076492339665,197.37179717435524,250.82354440235625
2008-01-25,252,10,0.95,0.99,10000,2008-02-04,1,1,0,['MSFT'],223.17905956879324,240.4786805551155,180.46007015908285,197.51443283215013,191.47700923698332,237.19412640437392,197.49288599241325,250.27644733379984
2008-01-28,252,10,0.95,0.99,10000,2008-02-07,1,1,0,['MSFT'],222.2674428948083,240.4786805551155,179.24643432307147,197.5144328321502,186.21534209710617,231.04120839247096,197.0955298710981,249.3133822158888
2008-01-29,252,10,0.95,0.99,10000,2008-02-08,1,1,0,['MSFT'],221.3466179715912,240.4786805551155,178.02053953922163,197.5144328321502,188.95156265478695,232.12826546078978,196.3906394848408,248.17194434612975
2008-01-30,252,10,0.95,0.99,10000,2008-02-09,1,1,0,['MSFT'],220.41649178652344,240.4786805551155,176.78226197977736,197.51443283215013,191.02543929060923,236.39989707090604,196.95670189194223,247.9912493159011
2008-01-31,252,10,0.95,0.99,10000,2008-02-10,1,1,0,['MSFT'],219.4769703874651,240.4786805551155,175.53147656619728,197.51443283215016,185.61047236056737,230.88025899336276,195.64122758313542,247.18958117250062
2008-02-01,252,10,0.95,0.99,10000,2008-02-11,1,1,0,['MSFT'],225.23890274282286,306.49778611180864,188.51405118793903,197.95105912201873,204.11119804526433,248.68029126907757,214.21979181075554,266.3027876193423
2008-02-04,252,10,0.95,0.99,10000,2008-02-14,1,1,0,['MSFT'],225.02621810920039,306.49778611180864,189.61592960843356,202.35017808306372,199.79339948117675,244.13122942391107,213.05428793477742,264.4656882085441
2008-02-05,252,10,0.95,0.99,10000,2008-02-15,1,1,0,['MSFT'],234.32066811429817,304.4246860626349,191.08256881414047,206.69234029183758,202.75048694058154,247.69079129910648,217.02028483901609,267.410213305208
2008-02-06,252,10,0.95,0.99,10000,2008-02-16,1,1,0,['MSFT'],233.50466305904854,304.4246860626349,198.06346005827973,217.00742003566052,203.66982113635677,249.28709279163985,216.93820555123895,266.38866223253865
2008-02-07,252,10,0.95,0.99,10000,2008-02-17,1,1,0,['MSFT'],232.68041552849334,304.4246860626349,202.71994400617285,257.05316630156267,205.99477597724547,248.07098734341636,216.2583845177129,264.90331550731196
2008-02-08,252,10,0.95,0.99,10000,2008-02-18,1,1,0,['MSFT'],231.84784226530624,304.4246860626349,206.21467261015664,276.2897095527267,204.63062036310293,249.98226681085023,215.65619000116735,265.0332513300918
2008-02-11,252,10,0.95,0.99,10000,2008-02-21,1,1,0,['MSFT'],231.00685917117792,304.4246860626349,225.09701340459057,301.44072118450447,201.56294755753834,246.46521268548193,214.91664960076957,263.54441789111564
2008-02-12,252,10,0.95,0.99,10000,2008-02-22,1,1,0,['MSFT'],230.15738129832098,304.4246860626349,262.81081032920684,326.6914167574993,201.39316783718746,242.91391607410733,213.88898824177167,262.5192082576214
2008-02-13,252,10,0.95,0.99,10000,2008-02-23,1,1,0,['MSFT'],229.29932284088977,304.4246860626349,259.86793733301647,326.6914167574994,205.06938986832552,246.34239164662623,214.32601970091127,264.1777188724633
2008-02-14,252,10,0.95,0.99,10000,2008-02-24,1,1,0,['MSFT'],228.43259712631277,304.4246860626349,296.25926512726585,326.6914167574993,208.0156783367775,252.20668642571343,214.07844147883526,263.0746364753701
2008-02-15,252,10,0.95,0.99,10000,2008-02-25,1,1,0,['MSFT'],227.6801993440258,295.8240483890769,295.72716345644426,326.6914167574993,199.35292784198262,243.4122833991529,212.35108369969467,260.9309797130385
2008-02-19,252,10,0.95,0.99,10000,2008-02-29,1,1,0,['MSFT'],227.44502812657282,295.8240483890769,295.1896870212709,326.6914167574994,203.01072190090832,245.0710840171207,211.32629637532642,259.4347749082587
2008-02-20,252,10,0.95,0.99,10000,2008-03-01,1,1,0,['MSFT'],227.20748144227693,295.8240483890769,294.64678153119684,326.6914167574994,196.37620018320752,238.82892844795995,210.38961787896355,258.32504461757674
