date,window_size,up_to_days,alpha,lambda_val,num_simulations,horizon_end_date,num_active_positions,num_active_stock_positions,num_active_option_positions,position_tickers,historical_1-day-scaled_var,historical_1-day-scaled_es,historical_n-day_var,historical_n-day_es,monte_carlo_var,monte_carlo_es,parametric_var,parametric_es
2008-01-16,252,10,0.95,0.99,10000,2008-01-26,1,1,0,['AAPL'],90.41526711470681,107.97708840329858,70.34177606963217,87.82587460401656,60.850898954668295,74.8321971097519,63.77118271103009,81.25057863612419
2008-01-17,252,10,0.95,0.99,10000,2008-01-27,1,1,0,['AAPL'],90.29633249372785,107.97708840329855,77.2062840353746,93.25837790262987,60.69501107872957,74.80273590998475,63.5578894601302,81.09093676907212
2008-01-18,252,10,0.95,0.99,10000,2008-01-28,1,1,0,['AAPL'],90.17619651294102,107.97708840329855,76.76847808798331,93.25837790262986,59.43283120953577,74.45258813733,63.200158308702235,80.69233327782995
2008-01-22,252,10,0.95,0.99,10000,2008-02-01,1,1,0,['AAPL'],90.05484703739877,107.97708840329855,76.32624985829516,93.25837790262986,59.407891289845566,74.26884506122455,63.114550419567045,80.06836049416276
2008-01-23,252,10,0.95,0.99,10000,2008-02-02,1,1,0,['AAPL'],92.5310315672328,126.47107117211426,85.96010431968318,97.21671628119942,61.0145891444729,74.2727450889901,66.50449408165272,82.90699523710816
2008-01-24,252,10,0.95,0.99,10000,2008-02-03,1,1,0,['AAPL'],92.36424270588354,126.47107117211426,93.217638897347,106.88459237853236,60.37859117472021,73.75896742964824,65.84320709120227,81.81592743954523
2008-01-25,252,10,0.95,0.99,10000,2008-02-04,1,1,0,['AAPL'],92.23020034240582,119.5110721721003,97.89830859054422,121.07515827788595,60.49581594190856,72.729421224621,65.17099893300549,80.56706503093885
2008-01-28,252,10,0.95,0.99,10000,2008-02-07,1,1,0,['AAPL'],92.1242288792962,119.5110721721003,102.88327963218094,127.42327274560567,59.77702560177193,73.37904317328572,64.84251460932828,80.16108727480663
2008-01-29,252,10,0.95,0.99,10000,2008-02-08,1,1,0,['AAPL'],92.01718699736729,119.5110721721003,111.79374285126066,136.14815851085876,59.33371758373744,72.4213929381667,64.79805076763076,80.234760295434
2008-01-30,252,10,0.95,0.99,10000,2008-02-09,1,1,0,['AAPL'],91.90906388430778,119.51107217210031,115.64437745497322,136.14815851085876,59.73628010376142,72.2402047429675,64.57766472629321,80.01494508932831
2008-01-31,252,10,0.95,0.99,10000,2008-02-10,1,1,0,['AAPL'],91.7998486185911,119.5110721721003,114.83363049840443,136.14815851085876,58.77359404175967,71.23102235589751,64.92321009782437,80.71165437742843
2008-02-01,252,10,0.95,0.99,10000,2008-02-11,1,1,0,['AAPL'],91.68953016837224,119.5110721721003,114.01469417863797,136.1481585108588,58.567179274598956,71.75274625260494,64.38617758493686,79.92099570168028
2008-02-04,252,10,0.95,0.99,10000,2008-02-14,1,1,0,['AAPL'],91.56910420520504,117.84713182811555,113.18748577483346,136.14815851085876,58.940634333428946,71.67179367768259,63.77027414728113,79.0055873060801
2008-02-05,252,10,0.95,0.99,10000,2008-02-15,1,1,0,['AAPL'],91.434924770544,117.84713182811555,112.3519217305865,136.1481585108588,57.7141794557705,70.05095354311963,63.17829577808236,78.09948267905129
2008-02-06,252,10,0.95,0.99,10000,2008-02-16,1,1,0,['AAPL'],91.29938998805811,117.84713182811552,111.50791764548856,136.14815851085874,58.133566523789014,69.58192835935066,62.80070412979697,77.090353673272
2008-02-07,252,10,0.95,0.99,10000,2008-02-17,1,1,0,['AAPL'],91.1624861673653,117.84713182811555,110.65538826660173,136.1481585108588,57.06710645112199,69.01562748930478,62.31881809009523,76.44997116273909
2008-02-08,252,10,0.95,0.99,10000,2008-02-18,1,1,0,['AAPL'],91.0241994797968,117.84713182811552,110.24105756275439,130.90346175012593,58.632207521828335,70.7908161371609,63.06021936022154,77.7234430877047
2008-02-11,252,10,0.95,0.99,10000,2008-02-21,1,1,0,['AAPL'],90.88451595700033,117.84713182811552,109.96944194963032,130.90346175012593,58.2193326438405,70.82398948847056,63.83139721575186,78.97883956076578
2008-02-12,252,10,0.95,0.99,10000,2008-02-22,1,1,0,['AAPL'],90.74342148952915,117.84713182811552,109.69508274445448,130.90346175012593,59.02856341976653,70.95465671813425,63.13544711071912,77.78298711263349
2008-02-13,252,10,0.95,0.99,10000,2008-02-23,1,1,0,['AAPL'],90.60090182541686,117.84713182811552,109.41795223417587,130.90346175012593,59.72445831976985,72.66895627838176,64.09745143978158,79.32961417992733
2008-02-14,252,10,0.95,0.99,10000,2008-02-24,1,1,0,['AAPL'],90.45694256873776,117.84713182811555,109.13802242581362,130.90346175012593,58.433211071075156,70.06272347467242,63.494526407773144,78.44118925231986
2008-02-15,252,10,0.95,0.99,10000,2008-02-25,1,1,0,['AAPL'],90.31152917815281,117.84713182811555,108.85526504362954,130.90346175012593,57.947657694384,69.9942956053817,62.80720113828236,77.38921061139116
2008-02-19,252,10,0.95,0.99,10000,2008-02-29,1,1,0,['AAPL'],90.16464696544075,117.84713182811555,108.56965152627188,130.90346175012593,56.67512652189901,68.51722983989679,62.179910887653996,76.43210561750091
2008-02-20,252,10,0.95,0.99,10000,2008-03-01,1,1,0,['AAPL'],90.01628109401442,117.84713182811555,108.28115302389041,130.90346175012593,57.05178949650299,69.16121025091843,62.287562234087986,76.66766183295248
2008-02-21,252,10,0.95,0.99,10000,2008-03-02,1,1,0,['AAPL'],89.86641657742219,117.84713182811552,107.98974039522226,130.9034617501259,57.208691388454056,69.39627571593059,61.653872405988146,75.7239925320819
2008-02-22,252,10,0.95,0.99,10000,2008-03-03,1,1,0,['AAPL'],89.71503827783405,117.84713182811552,107.69538420464836,130.90346175012593,55.48587029722831,67.23766088949843,61.00343399694984,74.78447283341501
2008-02-25,252,10,0.95,0.99,10000,2008-03-06,1,1,0,['AAPL'],89.5621309045127,117.84713182811556,107.39805471922018,130.90346175012593,55.165283561584204,66.17593727568529,60.70071533240513,74.44625001965122
2008-02-26,252,10,0.95,0.99,10000,2008-03-07,1,1,0,['AAPL'],89.40767901226891,117.84713182811555,107.09772190565637,130.90346175012593,55.1720911537412,66.08134789105756,60.021786100296765,73.61309780910189
2008-02-27,252,10,0.95,0.99,10000,2008-03-08,1,1,0,['AAPL'],89.25166699990147,117.84713182811552,106.79435542730909,130.90346175012593,55.904867023997184,66.89487352996993,60.75674325803567,74.81259957088508
2008-02-28,252,10,0.95,0.99,10000,2008-03-09,1,1,0,['AAPL'],89.0940791086212,117.84713182811556,106.4879246410997,130.9034617501259,57.90912514374314,70.34414193212588,62.78007273351439,77.85307999703133
2008-02-29,252,10,0.95,0.99,10000,2008-03-10,1,1,0,['AAPL'],88.08458922636663,113.18327190641195,106.17839859442356,130.90346175012593,57.31037980436422,69.54561846116148,62.09108270509502,76.64935271374776
2008-03-03,252,10,0.95,0.99,10000,2008-03-13,1,1,0,['AAPL'],86.88709260796557,113.18327190641195,105.86574602202342,130.90346175012593,57.19035014587371,68.34127553124665,61.44225123785291,75.60227653648094
2008-03-04,252,10,0.95,0.99,10000,2008-03-14,1,1,0,['AAPL'],85.67750006412612,113.18327190641195,105.54993534283135,130.90346175012593,57.41925902166044,68.41020300301403,61.88221674543196,76.35870207924181
2008-03-05,252,10,0.95,0.99,10000,2008-03-15,1,1,0,['AAPL'],84.45568941378326,113.18327190641195,105.30451619258226,126.90755241818357,56.89840853509472,69.2069553781781,61.50788491511702,75.89666356072422
2008-03-06,252,10,0.95,0.99,10000,2008-03-16,1,1,0,['AAPL'],83.02069531875681,111.83485154844205,105.08163250883993,126.90755241818358,56.38802645891095,67.14103050080392,60.845542841416865,74.82051064720862
2008-03-07,252,10,0.95,0.99,10000,2008-03-17,1,1,0,['AAPL'],80.79177215499773,111.83485154844205,104.85649747475678,126.9075524181836,56.457432709964195,67.97474777949729,60.7932776244609,74.86388829885142
2008-03-10,252,10,0.95,0.99,10000,2008-03-20,1,1,0,['AAPL'],78.54033461584707,111.83485154844205,104.62908834942026,126.9075524181836,55.3125802106224,66.50823168438443,60.20682602975007,73.9440388473496
2008-03-11,252,10,0.95,0.99,10000,2008-03-21,1,1,0,['AAPL'],76.2661552833717,111.83485154844205,104.39938216221165,126.9075524181836,57.00347769127305,68.43181981270091,62.555057504225836,77.47344802611482
2008-03-12,252,10,0.95,0.99,10000,2008-03-22,1,1,0,['AAPL'],73.96900444248743,111.83485154844209,104.1673557104858,126.90755241818358,57.519439510166336,69.15186723943114,62.08556609333128,76.78071468888248
2008-03-13,252,10,0.95,0.99,10000,2008-03-23,1,1,0,['AAPL'],72.11478276799237,109.90405441814531,103.93298555722735,126.9075524181836,57.23956444274044,69.33333781524261,62.14125104120748,77.00849038126687
2008-03-14,252,10,0.95,0.99,10000,2008-03-24,1,1,0,['AAPL'],71.75322502907306,109.90405441814526,103.69624802868347,126.9075524181836,57.132620116989536,69.55252534871758,61.6336854828545,76.28094775266754
2008-03-17,252,10,0.95,0.99,10000,2008-03-27,1,1,0,['AAPL'],71.38801519178085,109.90405441814531,103.45711921197247,126.9075524181836,55.56124347124419,68.51185940435383,61.372141442667306,75.95770824344142
2008-03-18,252,10,0.95,0.99,10000,2008-03-28,1,1,0,['AAPL'],71.01911636623315,109.90405441814526,103.21557495266843,126.90755241818358,57.71318532262988,71.28522975437858,62.839531925304804,78.27263918479001
2008-03-19,252,10,0.95,0.99,10000,2008-03-29,1,1,0,['AAPL'],70.64649128992235,109.90405441814531,102.97159085236133,126.9075524181836,58.50613627922964,70.68472784596317,62.316367682287144,77.35454963429545
2008-03-20,252,10,0.95,0.99,10000,2008-03-30,1,1,0,['AAPL'],70.27010232395183,109.9040544181453,102.72514226619253,126.9075524181836,58.57788187357779,71.62242672545241,62.82752528012592,78.2828943699749
2008-03-24,252,10,0.95,0.99,10000,2008-04-03,1,1,0,['AAPL'],70.10119330011923,107.7095080643055,102.47620430036547,126.9075524181836,60.291108995754136,73.61503246150134,64.19224810071447,80.51026458660276
2008-03-25,252,10,0.95,0.99,10000,2008-04-04,1,1,0,['AAPL'],70.07716422152679,107.70950806430552,102.22475180963106,126.90755241818361,59.60554975796066,73.01404264169689,64.17361661009694,80.58448059353864
2008-03-26,252,10,0.95,0.99,10000,2008-04-05,1,1,0,['AAPL'],70.05289242496875,107.7095080643055,101.95779289749852,123.49536705012892,59.35005344908988,73.36326670531041,64.67268149684489,81.55877043081611
2008-03-27,252,10,0.95,0.99,10000,2008-04-06,1,1,0,['AAPL'],70.02837545874853,107.7095080643055,101.55861849388693,123.49536705012892,60.272597021313615,73.2844977269501,64.12631189913513,80.48457008471873
2008-03-28,252,10,0.95,0.99,10000,2008-04-07,1,1,0,['AAPL'],70.00361084640485,107.7095080643055,101.15541202559238,123.49536705012892,59.85849165554289,73.67839188384214,64.32750329338005,80.96297003619082
2008-03-31,252,10,0.95,0.99,10000,2008-04-10,1,1,0,['AAPL'],69.97859608646175,107.7095080643055,100.7481327646888,123.49536705012895,59.35475650764806,73.73310669768402,64.03768304967798,80.64679044230246
2008-04-01,252,10,0.95,0.99,10000,2008-04-11,1,1,0,['AAPL'],69.95332865217578,107.7095080643055,100.33673957185691,123.49536705012895,62.04488683810999,75.77917752102928,65.14033784029485,82.54183473876893
2008-04-02,252,10,0.95,0.99,10000,2008-04-12,1,1,0,['AAPL'],69.92780599128089,107.7095080643055,99.92119089222874,123.49536705012892,60.90937831684197,75.37098063097743,64.72715335903837,81.82711090488809
2008-04-03,252,10,0.95,0.99,10000,2008-04-13,1,1,0,['AAPL'],69.90202552573048,107.70950806430548,99.50144475119018,123.49536705012895,61.01087823393508,74.65363864259108,65.16056371478632,82.73035952445782
2008-04-04,252,10,0.95,0.99,10000,2008-04-14,1,1,0,['AAPL'],69.87598465143712,107.7095080643055,99.07745875014112,123.49536705012892,60.12900869517666,74.87947751253456,65.05234935234076,82.71208561686389
2008-04-07,252,10,0.95,0.99,10000,2008-04-17,1,1,0,['AAPL'],69.84968073800951,107.7095080643055,98.64919006221278,123.49536705012896,62.2824335531644,77.55177218064256,65.09681276034645,83.02310095710436
2008-04-08,252,10,0.95,0.99,10000,2008-04-18,1,1,0,['AAPL'],69.82311112848666,107.7095080643055,98.21659542794174,123.49536705012895,60.422530710796856,75.77949486779573,64.73216813543738,82.26861122868618
2008-04-09,252,10,0.95,0.99,10000,2008-04-19,1,1,0,['AAPL'],69.79627313906964,107.7095080643055,97.77963115090029,123.49536705012892,60.50227907079548,74.96104975460732,64.25549456841951,81.55256371855567
2008-04-10,252,10,0.95,0.99,10000,2008-04-20,1,1,0,['AAPL'],69.76916405885044,107.7095080643055,97.33825309328265,123.49536705012892,60.39315853289813,76.79812171553544,64.39492044267924,82.00192372533944
2008-04-11,252,10,0.95,0.99,10000,2008-04-21,1,1,0,['AAPL'],70.51517738112705,109.9040544181453,96.89241667144665,123.49536705012892,59.95873236610671,74.5088262971543,64.35623416982497,81.30426953475981
2008-04-14,252,10,0.95,0.99,10000,2008-04-24,1,1,0,['AAPL'],70.42271473944761,109.90405441814526,96.44207685141029,123.49536705012892,59.68176326690432,73.87402284406076,64.16638778608666,81.10300781884742
2008-04-15,252,10,0.95,0.99,10000,2008-04-25,1,1,0,['AAPL'],70.32931813169061,109.90405441814531,96.0998354220271,120.14643651481867,60.17719453905089,73.73658420130535,63.87433349657395,80.79442748599656
2008-04-16,252,10,0.95,0.99,10000,2008-04-26,1,1,0,['AAPL'],70.23497812385526,109.90405441814526,95.7596512537474,120.14643651481867,60.46067784574613,74.67964796876424,64.62169632387277,82.19684169326919
2008-04-17,252,10,0.95,0.99,10000,2008-04-27,1,1,0,['AAPL'],70.19537528261012,101.55764323227174,95.41603088174773,120.14643651481865,59.13158532005653,73.84575133523387,64.3947718657315,81.9736011112989
2008-04-18,252,10,0.95,0.99,10000,2008-04-28,1,1,0,['AAPL'],70.17423683978603,101.55764323227173,95.06893959689958,120.14643651481866,60.23293588921755,76.5936300063273,65.43555997180479,83.86294342033112
