date,window_size,up_to_days,alpha,lambda_val,num_simulations,horizon_end_date,num_active_positions,num_active_stock_positions,num_active_option_positions,position_tickers,historical_1-day-scaled_var,historical_1-day-scaled_es,historical_n-day_var,historical_n-day_es,monte_carlo_var,monte_carlo_es,parametric_var,parametric_es
2021-06-11,252,10,0.95,0.99,10000,2021-06-21,1,1,0,['AAPL'],1257.35791625219,1569.0203613828137,989.5284248128535,1227.0384547212338,1109.3666706366907,1394.6265296581355,1144.8344098287455,1455.003745047309
2021-06-14,252,10,0.95,0.99,10000,2021-06-24,1,1,0,['AAPL'],1246.1796925950373,1569.0203613828137,988.6890023331779,1227.0384547212343,1111.9943597393615,1388.1701352089547,1145.6066172332585,1464.4398233152365
2021-06-15,252,10,0.95,0.99,10000,2021-06-25,1,1,0,['AAPL'],1234.8885575878126,1569.020361382814,987.8411008385563,1227.038454721234,1100.5878900387133,1375.9038626120166,1144.8602385407953,1460.0591125220867
2021-06-16,252,10,0.95,0.99,10000,2021-06-26,1,1,0,['AAPL'],1223.4833707118278,1569.0203613828135,986.9846346823726,1227.0384547212338,1089.4173145633365,1386.5736246225754,1138.6906927620225,1453.5897748722305
2021-06-17,252,10,0.95,0.99,10000,2021-06-27,1,1,0,['AAPL'],1211.962979928005,1569.020361382814,985.1728564768274,1216.2118887292188,1083.5465148871738,1373.3991437189934,1132.9533235235367,1450.894016045977
2021-06-18,252,10,0.95,0.99,10000,2021-06-28,1,1,0,['AAPL'],1200.3262215605073,1569.020361382813,981.379748368251,1216.211888729219,1082.3165445376917,1351.7031874874374,1132.156395998056,1445.8883476257624
2021-06-21,252,10,0.95,0.99,10000,2021-07-01,1,1,0,['AAPL'],1190.4492807832817,1533.3458355458827,977.5483260363553,1216.211888729219,1107.3182432789065,1389.8010419879458,1128.5509584092244,1445.7247783387784
2021-06-22,252,10,0.95,0.99,10000,2021-07-02,1,1,0,['AAPL'],1185.1355730025127,1533.3458355458827,973.678202468784,1216.2118887292188,1075.2562492481422,1369.8066264446948,1124.2862562266862,1444.398873234667
2021-06-23,252,10,0.95,0.99,10000,2021-07-03,1,1,0,['AAPL'],1179.7681914057769,1533.3458355458827,969.7980886836256,1205.8091116338117,1080.0739916971668,1353.4421609011472,1117.5540934264409,1435.3012071096944
2021-06-24,252,10,0.95,0.99,10000,2021-07-04,1,1,0,['AAPL'],1174.3856768098192,1522.6990516733108,966.7385646570837,1205.8091116338119,1068.846229807104,1340.140023824466,1114.7362841283873,1430.1954473378637
2021-06-25,252,10,0.95,0.99,10000,2021-07-05,1,1,0,['AAPL'],1169.0499721159104,1522.6990516733106,963.6481363474453,1205.8091116338119,1048.7402889489194,1349.51309125074,1105.4651802251758,1418.2653942558761
2021-06-28,252,10,0.95,0.99,10000,2021-07-08,1,1,0,['AAPL'],1163.6603714149921,1522.6990516733108,960.526491590235,1205.8091116338119,1032.596089754073,1329.6404184626242,1101.0528872413493,1416.673841804374
2021-06-29,252,10,0.95,0.99,10000,2021-07-09,1,1,0,['AAPL'],1158.2163303029536,1522.699051673311,957.3733150678003,1205.8091116338119,1059.6981606947722,1338.5821560559089,1095.396779962779,1413.5865130782524
2021-06-30,252,10,0.95,0.99,10000,2021-07-10,1,1,0,['AAPL'],1133.9374001935291,1510.3545832276977,954.1882882774621,1205.8091116338119,1042.9229809256688,1321.9903451814332,1089.0386366990547,1407.1541119574385
2021-07-01,252,10,0.95,0.99,10000,2021-07-11,1,1,0,['AAPL'],1106.309137176706,1510.3545832276973,950.9710894993428,1205.8091116338119,1020.5134373141499,1327.134636942643,1083.5759245297538,1400.8183910883527
2021-07-02,252,10,0.95,0.99,10000,2021-07-12,1,1,0,['AAPL'],1078.401800796078,1510.3545832276977,947.7213937638688,1205.8091116338119,1043.359208329036,1336.0354418144486,1080.4189085670614,1403.7745710455874
2021-07-06,252,10,0.95,0.99,10000,2021-07-16,1,1,0,['AAPL'],1074.3324681699578,1497.4294908735944,944.4388728189456,1205.8091116338119,1050.0557268115608,1351.114068201089,1073.156268391657,1400.5777374127065
2021-07-07,252,10,0.95,0.99,10000,2021-07-17,1,1,0,['AAPL'],1074.0667584629668,1497.4294908735947,941.1231950968008,1205.8091116338119,1039.9552124965899,1347.0289846244973,1068.6078125086833,1401.513219868571
2021-07-08,252,10,0.95,0.99,10000,2021-07-18,1,1,0,['AAPL'],1073.7983648195413,1497.4294908735947,938.7078613556913,1181.0469818142276,1033.4537926964483,1313.7072202784,1071.856182731808,1400.712369713096
2021-07-09,252,10,0.95,0.99,10000,2021-07-19,1,1,0,['AAPL'],1073.5272601292124,1497.4294908735944,938.056556147399,1181.0469818142278,1003.6497679421262,1305.7242361867343,1064.6714136992423,1396.8849137255718
2021-07-12,252,10,0.95,0.99,10000,2021-07-22,1,1,0,['AAPL'],1070.60652383701,1478.3566919595166,937.3986720986188,1181.0469818142278,1004.9604514969138,1302.759706565321,1062.689915482466,1392.0298227171904
2021-07-13,252,10,0.95,0.99,10000,2021-07-23,1,1,0,['AAPL'],1060.9701206433576,1478.3566919595166,936.7341427564165,1181.0469818142278,1018.6064760912919,1332.4583526917818,1057.2469541141718,1387.6413682813964
2021-07-14,252,10,0.95,0.99,10000,2021-07-24,1,1,0,['AAPL'],1051.2363800437086,1478.3566919595166,936.0629009966163,1181.0469818142278,1001.0093226015172,1304.629646997905,1052.997436193618,1392.5196680122613
2021-07-15,252,10,0.95,0.99,10000,2021-07-25,1,1,0,['AAPL'],1046.5015378309124,1466.7031076898181,935.3848790170201,1181.0469818142278,1015.3437712475534,1311.1947870001957,1050.5251892180513,1386.9750487844342
