date,window_size,up_to_days,alpha,lambda_val,num_simulations,horizon_end_date,num_active_positions,num_active_stock_positions,num_active_option_positions,position_tickers,historical_1-day-scaled_var,historical_1-day-scaled_es,historical_n-day_var,historical_n-day_es,monte_carlo_var,monte_carlo_es,parametric_var,parametric_es,realized_end_date,realized_pnl,historical_1-day-scaled_var_exceeded,historical_1-day-scaled_var_exceed_amount,historical_1-day-scaled_es_exceeded,historical_1-day-scaled_es_exceed_amount,historical_n-day_var_exceeded,historical_n-day_var_exceed_amount,historical_n-day_es_exceeded,historical_n-day_es_exceed_amount,monte_carlo_var_exceeded,monte_carlo_var_exceed_amount,monte_carlo_es_exceeded,monte_carlo_es_exceed_amount,parametric_var_exceeded,parametric_var_exceed_amount,parametric_es_exceeded,parametric_es_exceed_amount
2021-01-19,252,10,0.95,0.99,10000,2021-01-29,1,1,0,['MSFT'],1903.326922520597,2971.7175432567765,1615.3573706356574,2102.410642298496,2048.2143131028065,2530.0775161237793,2149.179979499046,2734.119804936612,2021-01-29,1485.810852050784,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-01-20,252,10,0.95,0.99,10000,2021-01-30,1,1,0,['MSFT'],1900.20439221036,2971.7175432567765,1615.13485508712,2102.4106422984955,2086.9558516542406,2648.625988932089,2167.1393800674846,2779.1554441204626,2021-01-29,729.5028686523438,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-01-21,252,10,0.95,0.99,10000,2021-01-31,1,1,0,['MSFT'],1897.0503211899188,2971.717543256777,1614.9100919067794,2102.410642298497,2030.5381765696782,2581.0326794024813,2158.1507452296437,2768.8147537556188,2021-01-29,669.189453125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-01-22,252,10,0.95,0.99,10000,2021-02-01,1,1,0,['MSFT'],1893.864390866241,2971.717543256777,1614.6830583912836,2102.4106422984964,2069.730413984381,2609.054458291339,2145.7804307675447,2756.0294958008553,2021-02-01,1311.5753173828125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-01-25,252,10,0.95,0.99,10000,2021-02-04,1,1,0,['MSFT'],1890.7582246646737,2862.772426488128,1613.0932353494038,2057.806423886682,2001.8156541196906,2555.0673892902983,2134.688305594516,2752.852402707591,2021-02-04,1194.7799682617215,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-01-26,252,10,0.95,0.99,10000,2021-02-05,1,1,0,['MSFT'],1887.6483732377444,2862.772426488128,1611.3384889706704,2057.806423886682,2058.8961027054424,2612.7987401685514,2128.4860390193116,2751.72429430421,2021-02-05,944.9066162109403,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-01-27,252,10,0.95,0.99,10000,2021-02-06,1,1,0,['MSFT'],1884.507109170139,2862.7724264881276,1609.566017881041,2057.8064238866814,1977.6251946617417,2527.238383059153,2121.2648349940687,2742.788307629926,2021-02-05,890.3366088867188,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-01-28,252,10,0.95,0.99,10000,2021-02-07,1,1,0,['MSFT'],1881.334115162457,2862.772426488128,1607.7756430430313,2057.8064238866823,2062.1216031270123,2620.996207606777,2124.8936630972526,2763.369945158054,2021-02-05,313.0538940429716,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-01-29,252,10,0.95,0.99,10000,2021-02-08,1,1,0,['MSFT'],2054.51274509655,2863.7680822420516,1605.9671836106984,2057.806423886682,2074.844868129516,2630.562348435023,2151.210098593879,2775.1083912261893,2021-02-08,1006.1798095703097,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-02-01,252,10,0.95,0.99,10000,2021-02-11,1,1,0,['MSFT'],2040.5538521039637,2863.768082242051,1604.140456911372,2057.806423886682,2059.697820733285,2643.690974208818,2164.6394307108185,2813.1586229020154,2021-02-11,463.3636474609375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-02-02,252,10,0.95,0.99,10000,2021-02-12,1,1,0,['MSFT'],2026.4539601922602,2863.768082242051,1602.295278427204,2057.8064238866823,2067.282548999317,2611.7859401204587,2160.248057093464,2804.592510159674,2021-02-12,524.6322631835909,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
